Temperature,Humidity,Precipitation,WindSpeed,Pressure
22.49080237694725,84.49595315799922,15.504516350582309,15.542938318548735,966.8935063072165
34.01428612819832,44.37371344001835,159.4063894704444,11.1680849947161,977.8590339031958
29.6398788362281,38.693692325473386,162.19053648303196,8.484440184939526,967.7010484276747
26.973169683940732,59.36716561665378,191.22897044946197,18.12708770189472,958.8702533757056
18.12037280884873,89.13902724663603,217.82740011679846,2.223949646123027,962.0635871100601
18.119890406724053,44.523316290690026,292.75562383876036,9.852502085817182,996.0778768032726
16.161672243363988,70.32813284435272,154.8901044903586,0.22707289534838138,970.6333718405792
32.3235229154987,75.69717691972306,96.88694188237379,9.373212839882525,986.4269861048075
27.022300234864176,44.25825263954398,238.5558584306111,1.126065513636747,1000.3417270854857
29.16145155592091,73.69298091671158,81.24967537862227,2.3763583253614384,1019.0394828629366
15.411689885916049,52.06698796315519,131.69142621169084,2.3505249355420976,953.93121398411
34.39819704323989,67.93834983561476,23.536914402679788,12.984206042321272,1029.9410398909042
31.648852816008436,68.01178264565368,7.605223024637253,14.920897585308467,1012.7900389490908
19.246782213565524,62.14648104448551,288.7945244033775,11.667375301943192,958.1759031948872
18.636499344142013,35.4173862032645,250.79403615366175,19.243450969490837,1037.3578624106776
18.668090197068675,80.11814973535428,208.7922618281094,7.497411590474082,1042.0872400531814
21.084844859190753,49.24680389830415,122.68588332428097,5.714241725637215,956.1077959854864
25.495128632644757,41.19111062399125,51.98829602125373,17.371982563789206,977.6877648147204
23.638900372842315,32.44650849328583,46.93111280132582,4.471916770389052,1030.620127979306
20.824582803960837,65.4535765912945,75.0728694493786,19.264450788812226,1024.8259690383659
27.237057894447588,70.65386171053694,164.76799941183614,0.24308949379632683,968.4521019356378
17.789877213040835,30.995269735671368,214.3787768100187,19.39757653415278,970.934932333671
20.842892970704362,60.72558349795686,198.0592130153194,0.8631982390115223,987.0472102791382
22.327236865873836,43.58974651187628,83.98016908378285,17.822862273961423,998.4522985191021
24.12139968434072,68.71036742456698,286.4595841989582,10.554022181725998,1011.8254771530296
30.703519227860273,40.46198574029948,221.36907500873056,19.859295922386007,986.8913639569772
18.993475643167194,71.45626428614796,166.30621575342022,1.4759312947079772,996.2534716133148
25.284688768272233,53.20412077803225,183.51622387030568,11.077085688026415,1024.7470938133756
26.848291377240848,86.20379932420407,125.88001872833698,19.38605071238198,953.6683202890598
15.929008254399955,38.25125664875959,74.31929685034724,10.461956883402976,975.2436944344021
27.150897038028766,50.46398106301551,106.79180359537848,12.58797276270525,1021.3349585884553
18.41048247374583,36.80841127443534,227.35383313931072,13.914973779692343,1039.52068376872
16.30103185970559,85.48161709671376,4.3180465889267605,9.090821295355465,1001.1677442115666
33.977710745066666,82.64036120285886,34.82179215207487,12.551161601681269,1003.2113485265315
34.31264066149119,45.47649766290934,13.800792606525825,11.686286238462005,960.7172011339776
31.16794696232922,69.59904276205074,12.218640695691041,18.02316020981978,994.7412366823455
21.092275383467413,79.03333201207295,256.6381752033022,0.9089276068291574,1003.2617266455023
16.95344228012768,63.31204869596774,211.0973578140071,5.619263791844606,974.2470503634729
28.684660530243136,61.77903470136039,142.25214872619756,19.008229681531176,976.9243230949381
23.803049874792027,44.5111374540271,29.350248195300445,17.805275677818326,987.7284163104623
17.440764696895577,35.586166068353954,147.4847625350497,9.11313505571426,952.0071197777727
24.903538202225405,83.83294547719962,142.0415312341697,12.402651956030734,982.2079165583178
15.687770422304368,84.02508342979982,51.960560973004554,5.547623659622653,971.1448006996544
33.186408041575646,67.98608743639608,130.15549477139191,3.762423194475226,982.7497352177915
20.17559963200034,50.34178746292204,119.55142031921203,9.273968098799642,961.9762131819251
28.25044568707964,50.95257447675965,184.75502941566495,7.067044560521056,1039.0527280739896
21.23422152178822,73.55734073221436,190.52809526029313,11.673122237017441,1009.3592453554048
25.401360423556216,83.82661559715463,13.591202931613356,1.5546927392996968,1017.910231914449
25.934205586865595,83.22518545590704,112.38378438794136,19.48789615332333,1028.917123860734
18.69708911051054,76.79253275145743,187.75797471427092,19.72421488959206,999.8442198929057
34.39169255529117,68.52189876925726,150.9408775740263,13.963234280394904,958.6920288087424
30.50265646722229,35.048397899702934,256.9469523564967,10.721927326882408,1003.7106541818548
33.78997883128378,39.69772284567682,197.6080894856835,6.190552325726555,1008.684111802088
32.89654700855297,83.91325131162475,48.88032812442891,16.275900394138972,1024.543947418433
26.957999576221702,66.3857435795754,21.170624220128953,13.694623451077586,993.1659546229679
33.437484700462335,30.55182309699778,192.72578346189468,3.252338786897826,962.7580302795564
16.76985004103839,36.08829257196193,7.9533931624865435,18.21854368987685,978.3775905798725
18.919657248382904,69.81010614648335,175.732674382039,16.45074485846338,986.3082296398635
15.90454577821076,30.30369503077312,282.0690724274873,18.99599826583848,1014.5917241331601
21.506606615265287,39.64848308504992,172.64225336276368,14.5143901677672,1007.0778304668912
22.77354579378964,62.924027361995165,116.45097786195657,12.268303918715798,985.6096725897846
20.426980635477918,71.5137118615616,192.98646553270595,8.364860725812377,1048.651524879298
31.57475018303859,69.11767557015602,137.47586714745498,18.654569667080267,1010.5774819356888
22.135066533871786,43.45615856763359,163.68503679478047,17.321277790008168,973.7226791735994
20.618690193747614,72.73075328085216,282.43944263295754,0.9043734021237881,960.1782472620404
25.853921663164968,44.23494524980801,115.83079134023228,0.5273394899450401,965.2859139184332
17.818484499495252,49.52398188955606,288.35716914717426,7.5292673375609915,974.5957728384508
31.043939615080795,74.78948430708145,271.6051925868191,16.211066615636657,966.0681373259556
16.491012873595416,68.97797394283288,58.737340436788934,19.74552258629889,968.6567024051305
34.73773873201034,80.95340462965068,20.808390262549636,3.0083378220705637,978.5095168693847
30.444895385933147,69.4567735380206,30.233400413227997,11.882614307042703,967.3373595294755
18.974313630683447,64.0985162001283,5.466547695464918,7.617817132620431,1039.6765424626426
15.110442342472048,35.62048606968555,28.33288822677852,19.398287956292066,958.0233745661642
31.309228569096682,52.06294818356601,204.90203202490704,16.842378462714173,1002.4511389570255
29.137146876952343,45.91214206090353,21.356594538068695,16.766574094222758,991.0396826989662
29.580143360819747,44.63937860274501,95.69268908812839,9.373863195899405,1048.2378616908607
30.425406933718914,88.38063328514673,253.46259329083637,8.296390046753304,961.2038902168052
16.480893034681806,53.58586348000563,6.981580720747759,5.468141438614125,989.7855599045741
22.169314570885454,83.5227933106268,244.34054477668073,1.1275099330185423,1046.947043327537
17.317381190502594,67.86831755983577,84.55643243201997,17.294447525101063,1036.550712589398
32.26206851751187,77.6886782124989,35.449448286496875,16.258020182601552,1031.707207094928
27.46596253655116,60.15822558631153,209.02114960924519,19.99435346572261,975.790282704494
21.617960497052984,64.61423307758155,188.68285403396519,19.93273674147811,967.0887587390066
16.27116700572047,59.55106162913184,263.2416040581159,11.108634112052549,1016.8643219924431
21.219646434313244,41.71457926788267,220.52131314116573,15.37974830361021,1042.9375989127586
21.503666440534943,73.34712691569032,241.04427911545457,18.89531459764856,1005.676289301393
29.59212356676128,46.846341746451344,84.61037177139194,16.99294781354823,1007.1612689469899
27.751149427104263,31.45895798588723,53.231863133916846,4.946962034863953,977.9979093660285
32.744254851526534,68.72833775443007,225.1844254922575,9.01088270620187,1026.9492933191937
24.444298503238986,40.62664076442294,242.0504217801792,2.5831883030298997,968.7043748557523
17.391884918766035,86.42751506117486,297.151542600202,19.081020545174447,982.3679236404244
29.2648957444599,87.23571462015525,123.78530307342794,12.123492689017601,992.5436438616417
30.21570097233795,84.89186341322691,111.60542573783495,4.572856110069255,1000.7610378684456
26.225543951389923,52.20952201532666,232.92388822259906,13.434013688117135,974.2409732415081
30.41934359909122,30.927396991732046,102.24106207590535,12.362564809157917,961.4836824739203
24.875911927287817,85.69911375526353,279.2271976810694,7.1632543606568095,1011.0620042441633
25.45465658763988,55.69104889903886,257.52382555290353,2.2711518439925804,978.8630553240256
23.550820367170992,87.99928914262017,128.6982082125055,13.431463911855992,1008.1238221422612
15.508382534881903,87.81719862535516,225.2613203374492,10.406154018075867,965.4362715274202
17.157828539866088,81.1805673280416,226.3628622254047,15.446367834712786,998.1140101854818
15.628583713734685,47.66693352417514,30.93716065077978,10.403270022239868,1003.2589432551586
27.72820822527561,53.105863716115515,270.76587200387,17.0436300063708,955.1823536822427
21.287119621526536,81.06820029101141,151.57571173435716,11.038136775489711,983.660427819392
25.171413823294056,49.01532030937666,247.9372398323225,11.218759430707726,963.4414676938974
33.15132947852186,40.16956480116555,96.01488030918352,17.5330720531669,956.3374970472768
19.9858445829775,63.40807574750101,268.65696854886016,8.069657324247942,1048.9960232389944
23.207658460712594,86.16928644964686,116.76050362024894,2.6803045690128147,982.2353844974723
30.111022770860973,71.76178780049838,3.251295444089508,0.5756535262667795,1030.9874445854634
19.57596330983245,64.2036702053619,271.6145929257791,15.10274511347238,975.4640654763764
16.53959819657586,35.83058962624611,27.38600303584007,12.406191027069294,1018.1502722223929
20.79502905827536,66.90043360195018,95.79409127712447,14.081595361984471,1026.0227859889687
18.22442574508009,89.4032310062558,285.01859011524147,4.259283230178214,1009.5638740607844
33.59395304685146,38.405040914191446,285.1821440812668,2.7274295117353953,997.1576188550158
31.16240759128834,61.0997791418242,172.03136643698582,0.29089331335763857,991.1840914147268
27.66807513020847,82.64238431567733,189.55116365093977,7.0117511761319395,984.8868266542995
32.429211803754356,74.44611706525227,134.53365659349592,11.798353737092661,1042.9529144247826
31.07344153798229,71.82094445971609,87.96323150941936,7.844880901994646,1033.0619407787729
18.731401177720716,72.14904503922656,98.59936361097479,8.749498440474582,1046.5026910666513
32.85117996979956,51.56946907318531,201.75553682311153,18.083173889874967,962.4297223485545
25.786844838313016,47.6155106558696,225.71235883130402,6.965109340466007,1023.0867475203644
31.14880310328125,78.56166932871082,237.47371311775456,10.279789783196216,1043.8340456821038
32.92182599846986,78.60680368075084,236.88544283836617,15.673060254822861,968.123306616566
21.360069499437277,82.02433911480622,27.36183091460711,7.930855646425403,956.6496267366778
17.201038490553536,84.79443315338827,148.32609141077444,12.44173400455747,1024.112064929006
19.558703250838832,60.68054393165627,17.267628004993284,17.247274174934905,1007.4473113179912
23.542155772525128,60.090977681231976,164.85866469712067,18.990412473152844,1034.1828776758273
31.36029531844986,77.89771073800651,132.45915041201312,2.9414696185807587,963.9772376626289
32.21461166512687,68.99783584666591,266.3112548274899,18.53175250322989,1029.526731185989
15.139042610623815,72.11801263546221,105.2745037656236,9.842325861590764,970.1627320047744
25.214946051551316,77.74756016616607,35.12010492828176,5.1648877659791665,966.3655942865704
23.348220062975578,83.40032050905398,42.89750461585076,9.182715124765226,966.4265797930993
19.442156209414605,50.27970941109215,228.45318951524166,19.600651505709543,1031.4574720231383
17.397307346673657,52.53497715839664,185.46541899487832,9.852361879857392,1016.51972206962
21.75230342807256,35.63891639045214,30.336802836837073,6.575032205750164,1002.3065424769119
33.858194078250385,64.69680845977044,25.23204183449923,12.668017086334515,985.8830484123503
21.464058640415104,32.156536427804525,210.290739437736,4.802912375563862,1037.7200540813108
25.37581243486732,57.93588108794761,21.828901909258057,1.5172665621732784,989.2445107422635
29.060379177903556,62.5586780824546,246.55801778710688,2.5775944382129845,1031.6599439471577
22.27259204758588,47.192475127697065,211.87266814694885,2.560916779155449,993.9134908570219
34.435641654419214,65.44999563414065,24.40463419256993,3.038053870245887,987.6944429424908
34.24894589884222,31.830014996342967,25.451314225557574,2.7765434529882027,996.2679785669607
20.035645916507285,32.24089132495286,295.99187355035264,12.817494896064293,980.1377874164142
24.94497011784771,79.3560336395795,112.2812387268361,3.6376016879828965,1024.760938017625
21.017566196335395,51.61143848467577,111.19264412006727,6.913345666477264,1000.2720390092479
20.696809887549353,37.623630759113084,243.83987017725076,17.935768198120236,973.2212695146817
15.737738947090655,61.334595603288264,284.17457321515764,9.479232805257446,1039.957457327457
27.191286679597937,76.19961318591665,295.8003191468613,13.351154770420543,988.3891221373211
25.05358046457723,42.949261649810595,226.0134555776825,3.4463974240325967,1004.3552861113989
16.029575024999787,67.37342854914002,112.87787565927474,3.8457803761734155,1040.6472110964546
20.57292928473223,35.12084789962608,25.050215009600628,0.8173723253295773,1012.4237995913992
